"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1787;1787,206;29,7867666667;20220503 10:59:03;50;5;0,41;2,05;5;0,77;3,85
1788;1788,204;29,8034;20220503 10:59:04;50,25;5;0,58;2,9;5;0,66;3,3
1789;1789,203;29,82005;20220503 10:59:05;50,5;5;0,49;2,45;5;0,56;2,8
1790;1790,204;29,8367333333;20220503 10:59:06;51;5;0,51;2,55;5;0,76;3,8
1791;1791,204;29,8534;20220503 10:59:07;51,5;5;0,47;2,35;5;0,73;3,65
1792;1792,207;29,8701166667;20220503 10:59:08;52,75;5;0,46;2,3;5;0,82;4,1
1793;1793,203;29,8867166667;20220503 10:59:09;53,25;5;0,62;3,1;5;0,71;3,55
1794;1794,205;29,9034166667;20220503 10:59:10;53,5;5;0,5;2,5;5;0,68;3,4
1795;1795,204;29,9200666667;20220503 10:59:11;53,75;5;0,5;2,5;5;0,64;3,2
1796;1796,204;29,9367333333;20220503 10:59:12;54;5;0,42;2,1;5;0,68;3,4
1797;1797,204;29,9534;20220503 10:59:13;54,25;5;0,41;2,05;5;0,85;4,25
1798;1798,204;29,9700666667;20220503 10:59:14;54,25;5;0,41;2,05;5;0,42;2,1
1799;1799,206;29,9867666667;20220503 10:59:15;54,25;5;0,47;2,35;5;0,92;4,6
1800;1800,204;30,0034;20220503 10:59:16;53,75;5;0,47;2,35;5;0,73;3,65
1801;1801,204;30,0200666667;20220503 10:59:17;54;5;0,47;2,35;5;0,78;3,9
1802;1802,207;30,0367833333;20220503 10:59:18;54,5;5;0,47;2,35;5;0,79;3,95
1803;1803,203;30,0533833333;20220503 10:59:19;55,25;5;0,47;2,35;5;0,8;4
1804;1804,204;30,0700666667;20220503 10:59:20;55,75;5;0,47;2,35;5;0,55;2,75
1805;1805,204;30,0867333333;20220503 10:59:21;55,75;5;0,41;2,05;5;0,51;2,55
1806;1806,205;30,1034166667;20220503 10:59:22;55,25;5;0,41;2,05;5;0,75;3,75
1807;1807,205;30,1200833333;20220503 10:59:23;54,75;5;0,47;2,35;5;0,77;3,85
1808;1808,203;30,1367166667;20220503 10:59:24;55;5;0,47;2,35;5;0,67;3,35
1809;1809,204;30,1534;20220503 10:59:25;55,5;5;0,41;2,05;5;0,56;2,8
1810;1810,204;30,1700666667;20220503 10:59:26;56;5;0,41;2,05;5;0,41;2,05
1811;1811,204;30,1867333333;20220503 10:59:27;55,75;5;0,42;2,1;5;0,71;3,55
1812;1812,208;30,2034666667;20220503 10:59:28;55;5;0,41;2,05;5;0,41;2,05
1813;1813,205;30,2200833333;20220503 10:59:29;55;5;0,41;2,05;5;0,41;2,05
1814;1814,204;30,2367333333;20220503 10:59:30;54,5;5;0,41;2,05;5;0,62;3,1
1815;1815,203;30,2533833333;20220503 10:59:31;54,5;5;0,41;2,05;5;0,74;3,7
1816;1816,204;30,2700666667;20220503 10:59:32;55;5;0,41;2,05;5;0,5;2,5
1817;1817,203;30,2867166667;20220503 10:59:33;55,25;5;0,41;2,05;5;0,49;2,45
1818;1818,203;30,3033833333;20220503 10:59:34;55;5;0,47;2,35;5;0,74;3,7
1819;1819,207;30,3201166667;20220503 10:59:35;55;5;0,46;2,3;5;0,81;4,05
1820;1820,205;30,33675;20220503 10:59:36;55,5;5;0,41;2,05;5;0,65;3,25
1821;1821,205;30,3534166667;20220503 10:59:37;56;5;0,41;2,05;5;0,41;2,05
1822;1822,205;30,3700833333;20220503 10:59:38;56,25;5;0,46;2,3;5;0,75;3,75
1823;1823,204;30,3867333333;20220503 10:59:39;55,75;5;0,41;2,05;5;0,73;3,65
1824;1824,203;30,4033833333;20220503 10:59:40;56;5;0,41;2,05;5;0,41;2,05
1825;1825,203;30,42005;20220503 10:59:41;56,25;5;0,41;2,05;5;0,41;2,05
1826;1826,206;30,4367666667;20220503 10:59:42;55,75;5;0,41;2,05;5;0,66;3,3
1827;1827,205;30,4534166667;20220503 10:59:43;55,75;5;0,47;2,35;5;0,82;4,1
1828;1828,204;30,4700666667;20220503 10:59:44;56,25;5;0,44;2,2;5;0,8;4
1829;1829,203;30,4867166667;20220503 10:59:45;56,75;5;0,41;2,05;5;0,68;3,4
1830;1830,204;30,5034;20220503 10:59:46;57,25;5;0,41;2,05;5;0,64;3,2
1831;1831,207;30,5201166667;20220503 10:59:47;57,25;5;0,41;2,05;5;0,68;3,4
1832;1832,207;30,5367833333;20220503 10:59:48;57,25;5;0,41;2,05;5;0,69;3,45
1833;1833,205;30,5534166667;20220503 10:59:49;57,25;5;0,41;2,05;5;0,5;2,5
1834;1834,203;30,57005;20220503 10:59:50;57;5;0,41;2,05;5;0,42;2,1
1835;1835,203;30,5867166667;20220503 10:59:51;56,5;5;0,41;2,05;5;0,73;3,65
1836;1836,204;30,6034;20220503 10:59:52;56,5;5;0,41;2,05;5;0,66;3,3
1837;1837,206;30,6201;20220503 10:59:53;56,5;5;0,47;2,35;5;0,76;3,8
1838;1838,204;30,6367333333;20220503 10:59:54;57;5;0,49;2,45;5;0,71;3,55
1839;1839,206;30,6534333333;20220503 10:59:55;57,5;5;0,41;2,05;5;0,5;2,5
